text	label
huckabee gopdebates	neu
know frontrunner watch debate gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
how rest candidate taboo buzzer use trump speak lol gopdebate	neg
watch gopdebate	neu
this businessman seriously irritate bias tcot gopdebates skynew	neg
know frontrunner watch debate gopdebate gopdebates	pos
trump cam hand gopdebate	neu
who big boob hooterspageant gopdebates fox news	neg
remember obama good job hahah gopdebate	neg
need control debate gopdebate gopdebates	pos
tedcruz head presidential debates go ted gopdebat	pos
the candidate attack fox stop speak gopdebate	neg
listen candidate gopdebate	neu
after hug obama deserve stage tonight gopdebates gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
the candidate attack fox stop speak gopdebate	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
trump cam hand gopdebate	neu
the candidate attack fox stop speak gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
retweet cdm news obviously try influence makeup republican field gopdebate gopdebates	neg
just clear unc student want watch future debate welcome house unc gopdebates	neu
the candidate attack fox stop speak gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
total theatre fox news tonight basis fact garbage gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
pimps prostitute stripper need pay tax gopdebate gopdebates	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
that moment realize watch fox news handcuff gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
total theatre fox news tonight basis fact garbage gopdebates	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neg
rand paul hair sell calamari debate gopdebate	neu
this demagogue infuse hate god no christian gopdebate	neg
muppet gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	pos
this song repeat head watch gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
pre obama brain little toe totally fuck idiot family combine	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
the candidate attack fox stop speak gopdebate	pos
wait hit social issue gopdebates gift keep giving	neg
hey foxnews plan give tedcruz chance speak try marginalize daily news c	pos
fox news obviously try influence makeup republican field gopdebate gopdebatestaunt	neg
hilarity aside gopdebates weep vaginas nationwide	neg
pre obama brain little toe totally fuck idiot family combine	neg
total theatre fox news tonight basis fact garbage gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
these republican christians know jesus approve lie needless war ignore poor gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
huckabee gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
the foxnews moderator actually come halfway decent question time gopdebate	pos
the candidate attack fox stop speak gopdebate	neg
mention debate gopdebate	neu
bernie sanders come god how marco rubio ahead race point gopdebate	pos
hey let look wisconsin versus minnesota numberonestatebypolitico numberoneforbusiness gopdebates	neu
gopdebate gopdebat thedayone question vote guy say on day one go to chill exhaust	neu
dig financial trump gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
total theatre fox news tonight basis fact garbage gopdebates	neg
gopdebates huckabee rubio paul walker trump battle foxfire win	pos
the candidate attack fox stop speak gopdebate	neg
the candidate attack fox stop speak gopdebate	pos
the candidate attack fox stop speak gopdebate	neg
huckster fire start think interested run president time gopdebates tcot tlot	pos
the candidate talk iran like gamer talk enemy destiny take iran obama level gopdebate	neg
have ask tedcruz question gopdebate	neg
dig financial trump gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
hop mailman son office understand lose mail gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
primary fox party set amp anoint man jeb canttrustabush morningjoe	neg
the candidate attack fox stop speak gopdebate	neg
huckabee tax plan go to hard pimp and hos and drug dealer gopdebate	neg
huckabee look like muppets balcony sound like gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
after insult woman lgbt community sure handle guy talk social issue round gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
keep run obama policy economy republicans think people stupid gopdebate	neg
the candidate attack fox stop speak gopdebate	neg
trust vilify line year ago gop neocon gopdebates	neg
whererwoman cairo rail vs misogyny politic and man man man gopdebate	neg
gopdebate gopdebat thedayone question vote guy say on day one go to chill exhaust	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
a weakness kasich armor make support poor conditional need little help popefrancis gopdebates	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
the candidate attack fox stop speak gopdebate gopdebates	neg
thank hold gopdebates now million people know good balance msn abc cbs inthetank	neg
know frontrunner watch debate gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neu
the gopdebates require debater keg stand prior speak answering question	neg
call scream like fascist reason gopdebate	neg
frustrated candidate get lion share time guess socialist debate gopdebate	neg
storm directv satellite come go let know if the donald actually question gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	neu
thanks fox news raise rating gopdebate gopdebates	pos
know frontrunner watch debate gopdebate gopdebates	pos
know frontrunner watch debate gopdebate gopdebates	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
hey foxnews plan give tedcruz chance speak try marginalize daily news cycle gopdebate	neg
obviously run twitter account live gop debate gopdebate	neg
these debate raise rating fox news afraid trump show gopdebate gopdeb	pos
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
blaw blaw blaw gopidiot r hot air these radicale teabagger gopdebates r shit redneck looser	neg
thanks fox news raise rating gopdebate gopdebates	pos
this reboot golden girls suck gopdebate	neg
something invoke ronald reagan make conservative start hush go ooohhhhh s	neu
wish ask politician actually read iran deal gopdebate	neg
gopdebates jed bush win presidency mean hilarious lil bush	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
what republican candidate go nuclear weapon wrong hand gopdebate	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
pre obama brain little toe totally fuck idiot family combine	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
money sickoqueer gopdebate	neg
pre obama brain little toe totally fuck idiot family combine	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
ted cruz appear oddan far more ted foxnews gopdebate	pos
know frontrunner watch debate gopdebate gopdebates	pos
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	pos
fox news will admit republican leader right mean double digit lead gopd	neg
social issue well go to fun gopdebates	pos
muppet gopdebate	neg
huckabee gopdebates	neu
pre obama brain little toe totally fuck idiot family combine	neg
trump four four time take advantage law prez honor gopdebate	neg
have ask tedcruz question gopdebate	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
gopdebate gopdebat thedayone question vote guy say on day one go to chill exhausted dude	neg
trump kill gopdebates love atlanticcity zinger chrischristie and condescend moderator	pos
wait hit social issue gopdebates gift keep giving	neg
tell good thing gopdebate candidate trip outdo sexism	neg
know frontrunner watch debate gopdebate gopdebates	neu
thanks fox news raise rating gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
pre obama brain little toe totally fuck idiot family combine	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
something invoke ronald reagan make conservative start hush go ooohhhhh safeword gopdebates	neu
perry fiorina clip irandeal good answer give debate gopdebate	pos
yes claim donaldtrump gopdebates	pos
what manson family gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
tax pimp gopdebate	neg
know like country overflow pimp gopdebate	neg
do remind trump lip gopdebates	neg
huckabee look like muppets balcony sound like gopdebate	neg
pre obama brain little toe totally fuck idiot family combine	neg
ignore fact allies negotiate iran deal why bomb gopdebates	neg
why huckster get air time gopdebate maybe work fox news	neg
know frontrunner watch debate gopdebate gopdebates	pos
know frontrunner watch debate gopdebate gopdebates	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
social issue	neu
wish take dick cheney gopdebates	neu
know frontrunner watch debate gopdebate gopdebates	neu
do donaldtrump know usa declare bankruptcy stiff chinese creditor askingforafriend gopdebat	neg
wonder fox this debate rid trump paul cruz carson gopdebates gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
root small business campaign completely fund large corporation gopdebate	neu
know frontrunner watch debate gopdebate gopdebates	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
damn turn republican gopdebates	neg
far good job gopdebates	neg
ugh time gop invoke reagan mean redline delay gopdebat zombiereaganris	neg
gop new trump attack dog never see come gopdebates shameful	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
have gopdebates worth hardswoon	neu
thanks fox news raise rating gopdebate gopdebates	pos
headline huckabee come strong gun reform if point gun seriously gopdebates nra	neu
know frontrunner watch debate gopdebate gopdebates	neu
huckabee gopdebates	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neg
have ask tedcruz question gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates sorry acting like democrat	neu
social issue dis goooood gopdebate	pos
trump cam hand gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
rand paul hair sell calamari debate gopdebate	neg
pre obama brain little toe totally fuck idiot family combine boom gopdebates	neg
cancel primary fox party set amp anoint man jeb canttrustabush morningjoe	neg
huckabee gopdebates	neu
gopdebates reps angry iran deal fair offer solution instead whine attempt peace talk	neg
pissed fox news gopdebate gopdebates	neg
rand paul hair sell calamari debate gopdebate	neg
trump cam hand gopdebate	neg
take seriously gopdebate	neg
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
for entertainment gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
can tell ben carson carry water people barely let speak racism gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
screw atlantic city way kama sutra trump taj mahal gopdebate	neg
rand paul hair sell calamari debate gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
these candidate know stupid pipeline oil state right why crap gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
rand paul hair sell calamari debate gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	pos
trump fresh gaussian blur hair republicandebate gopdebates	neg
gopdebate jed bush win presidency mean hilarious lil bush	neg
gopdebates like bunch loser work construction year old delusional	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news will admit republican leader right mean double digit lead gopd	neg
can tell ben carson carry water people barely let speak racism gopdebate	neg
dear rand paul do read iran agreement doubt	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neu
ok this get boring see soon jeb gopdebate gopdebates presidentialdebate	neg
oh adelson love israel huckster gopdebates	neu
gopdebates like bunch loser work construction year old delusional	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
great answer gopdebate	pos
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
take care people work hard play rule wrong christie pay nj pension gopdeb	neg
this good bracket battle bot competition only finalist bot builder debate gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
can tell ben carson carry water people barely let speak racism gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	neu
know frontrunner watch debate gopdebate gopdebates	pos
please end excruciating introductory childhood anecdote try stay awake gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
huckabee call bullshit partisan politic	neg
why huckster get air time gopdebate	neg
dear rand paul do read iran agreement doubt	neg
think actually read huckabee gopdebate	neg
huckabee look like muppets balcony sound like gopdebate	neg
hear rumble beneath fedral triangle which houses the epa the reagan building gopdebat zombiereagan	neg
great stuff gopdebate	pos
cancel primary fox party set amp anoint man jeb canttrustabush morningjoe	neg
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
leave gopdebates break socialmediafast what bunch asshat	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
trust enemy vilifie disagree irandeal gopdebate	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
get iran deal say gopdebates lzdebates	neu
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
for entertainment gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
flat tax win gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
hear rumble beneath fedral triangle which houses the epa the reagan building gopdebat zombiereagan	neg
yes agree gopdebate	pos
dare guy pronounce iran correctly gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
far good job gopdebates	neu
have ask tedcruz question gopdebate	neu
can tell ben carson carry water people barely let speak racism gopdebate	neg
this gopdebates biased trump funny	neg
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
sympathize child molestor assume say anytime mouth open gopdebate	neg
scott walker remember tie yellow ribbon year old go heck memory gopdebate	neg
have ask tedcruz question gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	pos
trump cam hand gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
people minute ago advocate violence middle east straight face defend sanctit	neg
yeah skip gopdebates mentalhealth	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
why why why always reagan stuff letitgo gopdebate	neg
ronald reagan guy forever gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
answer direct question president	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
gopdebates like bunch loser work construction year old delusional	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
be go ask policy question or character smear gopdebate gopdebates makeamericagreatagain	neg
watch listen learn aware gopdebate	neu
huckabee gopdebates	neu
do remind trump lip gopdebates	pos
walk donald trump show gopdebates	neu
this debate remind go to miss jonstewart gopdebates gopdebate thedailyshow	neu
sit lap watch gopdebat	neu
cdm minute agothanks fox news raise rating gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	neu
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
watch gopdebates eh	neu
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
good bring jonvoyage prediction trump go independent gopdebate gopdebates ya narrow gah	pos
rand paul hair sell calamari debate gopdebate	neg
trump this country own trillion dollars need like fix qudebate gopdebate	pos
some guy nail unfortunately center tomorrow headline pathetic g	neg
can tell ben carson carry water people barely let speak racism gopdebate	neg
fox news obviously try influence makeup republican field gopdebate gopdebates	neg
trump cam hand gopdebate	neg
if moderator follow lip service rant ok debate reveal need know g	neg
huckabee gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
rubio want repeal doddfrank gopdebates	neu
shame r try winner amp loser love gopdebate	neg
dig financial trump gopdebate	neg
perry fiorina clip irandeal good answer give debate gopdebate	neg
tell good thing gopdebate candidate trip outdo sexism	neg
thanks fox news raise rating gopdebate gopdebates	pos
can tell ben carson carry water people barely let speak racism gopdebate	neg
how rand reagan conservative gopdebate	neu
can tell ben carson carry water people barely let speak racism gopdebate	neg
far good job gopdebates	neg
someone send link gopdebat	neu
need good bad egg chute weed politician boo cut gopdebat	neg
huckabee gopdebates	neg
scott walker do business iran crooked koch brothers way dickhead walker gopdebates	neg
bernie sanders come god how marco rubio ahead race point gopdebate	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
gopdebates like bunch loser work construction year old delusional	neg
thanks fox news raise rating gopdebate gopdebates	pos
honestly sure quote timeline gopdebates answer people joke gopdebacle	neu
huckabee gopdebates	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neu
man stage discuss woman gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
mike huckabee want slap hoe tax gopdebate	neg
stop illegal immigration close bridge crispie gopdebate	neu
trump four four time take advantage law prez honor gopdebate	neg
blowjob plus tax gopdebate	neg
bnrdebate gopdebates be mike huckabee tax prostitution	neg
thanks fox news raise rating gopdebate gopdebates	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
dear gov walker brag fuck state wisconsin suck koch bitchasspoli	neg
please end excruciating introductory childhood anecdote try stay awake gopdebate	neg
donald trump good character gopdebate	neg
root small business campaign completely fund large corporation gopdebate	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
thanks fox news raise rating gopdebate gopdebates	pos
walker answer iran first straighten brewers gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
aww scotty walker tie yellow ribbon tree give cookie whocares	neg
thanks fox news raise rating gopdebate gopdebates	neg
trump cam hand gopdebate	neu
can tell ben carson carry water people barely let speak racism gopdebate	neg
trump bank baby killer hell yes get away bad deal usa scofflaw g	neu
gopdebates frightening think medium give attention man use word stupid so	neg
so trump rich gopdebate	neu
have ask tedcruz question gopdebate	neg
maybe greedy old perverts gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
huckabee gopdebates	neu
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
rubio want repeal doddfrank gopdebates	neu
huckabee gopdebates	neu
if moderator follow lip service rant ok debate reveal need know gopdebate	neg
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
someone send link gopdebat	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
bwahaha love tweet gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
have ask tedcruz question gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
bernie sanders come god how marco rubio ahead race point gopdebate	pos
the gop support iran deal scary spread misinformation let know want war gopdebate	neg
lol clap carly think win debate gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	neg
trump cam hand gopdebate	neu
at point suppose stop laugh start cry gopdebates	neg
this debate remind go to miss jonstewart gopdebates gopdebate thedailyshow	neg
thanks fox news raise rating gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
if fox news sense ask candidate think dirty sprite gopdebate futurehive	neu
while ted cruz speak america parent tryin convince year old vampire real g	neg
huckabee gopdebates	neu
marco rubio like yes finally lol gopdebate	neu
everyone stream watch gopdebates mean fox go cancel soon	neg
know gopdebates had prelims	neu
huckabee devil gopdebate	neg
hey mike huckabee leave prostitutes gopdebate	neg
gopdebate be go allow toby mean ben speak	neg
thanks fox news raise rating gopdebate gopdebates	pos
better turn light awful lot shade throw stage gopdebates republicandebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
sure marco rubio let all business tax break put stress back middle class poor gopdebates	neg
hav stuff wish get time gopdebate	pos
there lot stage gopdebate	neg
no substance debate trump entertain gopdebate	neg
wanna tax pimp bnrdebate gopdebate gopdebates debate	neu
thanks fox news raise rating gopdebate gopdebates	neg
at point suppose stop laugh start cry gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
rick perry win debate lowstandard gopdebate	neg
sky news youtube gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	pos
ben carson ask comment lenny kravitz wardrobe malfunction gopdebate	neu
this lame man cage match wwe history gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
bnrdebate gopdebates be mike huckabee tax prostitution	neg
thanks fox news raise rating gopdebate gopdebates	pos
kasich dad be a mailman but he hat union which protect letter carrier decade gopdebate	neg
rubio hardly script	neg
bitches amp hoe gopdebate	neg
trump sure way turn question round gopdebates foxnewsdebate	neg
read tweet let americans choose want obamacare need medical insurance gopdebate	neu
donald trump start remind guy gopdebate gopdebates	neg
damn freeloading pimp gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
gopdebates suddenly trump worth billion today suddenly	neg
thanks fox news raise rating gopdebate gopdebates	neg
gopdebates mikewallace moderator suppose impartial air personal contempt donaldtrump	neg
pimps prostitute stripper need pay tax gopdebate gopdebates	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
someone send link gopdebat	neg
stop look marco rubio ear gopdebate	neu
if want alcohol poisoning gopdebates play youhateidonate instead pick because amp gop hate	neg
thanks fox news raise rating gopdebate gopdebates	pos
give mike blow right stage gopdebate	neg
bitches amp hoe gopdebate	neu
chris wallace look camera trumps turn lol gopdebates foxdebate	pos
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
thanks fox news raise rating gopdebate gopdebates	pos
gopdebates america country continent us country	neu
huckabee gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
think rubio put trance calm voice weird actually answer question gopdebate	neg
ear freakishly huge gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	pos
huckabee gopdebates	neg
go bankrupt wtf read lips gopdebates trump	neg
finally home watch gopdebate	neu
screw atlantic city way kama sutra trump taj mahal gopdebate	neg
want help small business rubio protect greedy landlord unfair rent practice gopdebates	neg
new teflondon nothing fox throw stick gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
if want democrats win presidential election money donald trump gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
and brother run economy united states ground jebby gopdebates	neg
straight dickhead screw people gopdebate	neg
root small business campaign completely fund large corporation gopdebate	neu
rubio kill tonight gopdebate	pos
the can afford file bankruptcy gopdebates standwithrand	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
someone send link gopdebat	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
trump bank baby killer hell yes get away bad deal usa scofflaw gopdebate	neg
that trump expect delivered gopdebate	pos
thanks fox news raise rating gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	neg
the thing illegal prostitute common good u mike huckabee gopdebates	neg
dumbo stage view reflect view walt disney mostly racist gopdebates rubiosears	neg
tedcruz look like character startrek tell	neu
go watch gopdebates read tweet amp more entertaining amp informative	neg
thanks fox news raise rating gopdebate gopdebates	pos
do watch gopdebates know hear good part dontletmedown	neu
please ask the jews marco rubio inner voice gopdebates	neg
rubio think international trade begin year ago east india company start facebook gopdebate	neg
chris wallace poor moderator layofftrump gopdebate	neg
get to hand look hydrate tonight gopdebate	pos
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
huckabee tax plan go to hard pimp and hos and drug dealer gopdebate	neg
marco rubio stage sound like know talk gopdebate	pos
most cat act like hate woman black mexicans gopdebate	neg
love candidate talk kind shit gopdebate	neg
successful pimp depend social security gopdebate	neg
lie sack crap gopdebates	neg
fox news will admit republican leader right mean double digit lead gopd	neg
successful pimp depend social security gopdebate	neg
what rubio ear gopdebate	neu
rubio junior dad man cave break gopdebate	neg
trump hand gesture second season power rangers gopdebate	neg
huckabee seriously debate interview mention pimp prostitute gopdebate	neg
this moderator probably pure evil piss puppy morning face camera hysterical gopdebate	neg
take speed reading course timeline tonight gopdebate	neu
thanks fox news raise rating gopdebate gopdebates	pos
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
dig financial trump gopdebate	neg
new gopdebate	neg
we can file for bankruptcy on trillion dollar how cool gopdebate gopdebates	neu
donald trump good character gopdebate	neg
huckabee gopdebates	neg
take care people work hard play rule wrong christie pay nj pension gopdeb	neg
number union buster ememy work folk gopdebates	neg
thanks fox news raise rating gopdebate gopdebates	pos
love fox news host believe applause trump get answer gopdebate	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
dear gov walker brag fuck state wisconsin suck koch bitchasspoli	neg
wow trump take advantage law country want run so honest man gopdebates republicandebate	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
this country owe trillion dollar need like fix mess donald trump gopdebate	pos
man stage discuss woman gopdebates	neu
another issue hinder middle income small biz growth nation burdensome regulation epa gopde	neg
donald trump obviously hear loss upper end range hear beeping timer gopdebate	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
donald trump good character gopdebate	neg
let leave facebook question gopdebate	neu
real talk baffle people believe shit gopdebate	neu
do remind trump lip gopdebates	neg
the thing illegal prostitute common good u mike huckabee gopdebates	neg
wanna tax pimp bnrdebate gopdebate gopdebates debate	neu
oh trump trump trump	neu
huckabee gopdebates	neu
be debate good tv gopdebate	neu
issue va veteran gopdebate	neg
the debt gopdebate	neu
latinoslisten gopdebateswhat wrong picture one a a man and woman population ht	neg
gopdebates trump sidestep corporate bankruptcy evidently proud	neg
what watch gopdebate	neu
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
yup go gopdebates	neg
trump cam hand gopdebate	neu
successful pimp depend social security gopdebate	neg
take advantage law deserve president no you do not gopdebates	neg
someone send link gopdebat	neu
huckabee gopdebates	neg
so trump rich gopdebate	neu
whererwoman cairo rail vs misogyny politic and man man man gopdebate	neg
why everybody skilled manipulate loophole screw investor fault	neu
huckabee gopdebates	neg
trump cam hand gopdebate	neu
so donaldtrump apparently think ok default creditor nice people baby gopdebat	neg
imagine trump give state union yeah ok maybe vote gopdebate	pos
someone send link gopdebat	neu
donald trump hair look like cotton candy gopdebate	neg
pimp prostitue chug wine think go to gopdebate	neg
fox hit job gop gopdebate	neg
do know aprx law govern woman body govern man true	neg
trump good sense my money run screw gopdebate	neu
dig financial trump gopdebate	neg
huckabee gopdebates	neu
muppet gopdebate	neg
fyi watch debate dvr here come post tweet gopdebates	neu
trump human version cankle gopdebate	neg
ambivalent current democratic candidate sure hell ambivalent vote dem	neg
huckabee gopdebates	neu
trump like petulant child gopdebates	neg
gopdebates go trump love honestly	pos
successful pimp depend social security gopdebate	neg
